X,Z,preditcedLethality
9090,16440,4.668930029330474
9090,16450,4.480290350342765
9090,16460,4.29446695384181
8900,16070,-86.74697411178002
8900,16080,-71.16744755019768
8900,16090,-58.03474090874844
8900,16100,-48.92111169342651
8900,16110,-45.32009187719885
8900,16120,-44.0200353476149
8900,16130,-52.73816289076908
8900,16140,-43.0524274557599
8900,16150,-36.68861066325464
8900,16160,-34.29173385155169
8900,16170,-32.52698296411524
8900,16180,-22.932830062317507
8900,16190,-14.37057861284387
8900,16200,-8.973251908630997
8900,16210,-7.2361218286497735
8900,16220,-6.299581602593227
8900,16230,-5.657214261728184
8900,16240,-4.573785132989473
8900,16250,-4.129541960901852
8900,16260,-7.198265526159696
8900,16270,-8.11051178218793
8900,16280,-7.56787198676048
8900,16290,-6.895176742341027
8900,16300,-6.50383280282424
8900,16310,-9.024383764402904
8900,16320,-9.650435542391092
8900,16330,-9.096815674292694
8900,16340,-8.485431562950758
8900,16350,-8.09655698348441
8900,16360,-10.29761346953514
8900,16370,-10.856652459083602
8900,16380,-10.393656689267683
8900,16390,-10.722714718137043
8900,16400,-12.940670678336206
8900,16410,-12.288396770883827
8900,16420,-11.560908651799767
8900,16430,-10.888102104482641
8900,16440,-9.040066990016468
8900,16450,-4.781343679301344
8900,16460,-7.204064128202226
8910,16070,-74.0182555286865
8910,16080,-54.51175809011972
8910,16090,-49.797498229380984
8910,16100,-46.2367541589211
8910,16110,-42.91636603868756
8910,16120,-39.0268320737231
8910,16130,-39.40211011279557
8910,16140,-36.05174535231878
8910,16150,-34.4032626307037
8910,16160,-32.64738152326479
8910,16170,-29.056396530098375
8910,16180,-14.578623469740707
8910,16190,-10.851550913612032
8910,16200,-9.673272594433143
8910,16210,-8.496860170199804
8910,16220,-5.75494751514716
8910,16230,-3.609765573416578
8910,16240,-1.234668547946241
8910,16250,-0.6187053908263622
8910,16260,-0.14969075124403597
8910,16270,-0.1032356549554252
8910,16280,-2.5005929143932772
8910,16290,-3.3698688024242434
8910,16300,-2.8111780408642457
8910,16310,-1.0159906569560992
8910,16320,0.17058303188845558
8910,16330,-3.6952410146118617
8910,16340,-5.03907997391156
8910,16350,-4.56616902300447
8910,16360,-3.0649144312840506
8910,16370,-2.084651174769118
8910,16380,-5.356725396615248
8910,16390,-8.86968966750034
8910,16400,-9.089676756699161
8910,16410,-7.576501803495727
8910,16420,-6.251532499148219
8910,16430,-6.951006426982726
8910,16440,-3.687513072806144
8910,16450,-2.2822457514308505
8910,16460,-4.039072497183474
8920,16070,-61.791771174893064
8920,16080,-47.30886046101323
8920,16090,-40.968832692979724
8920,16100,-37.859144075034344
8920,16110,-34.94740386782082
8920,16120,-32.011226659405075
8920,16130,-29.321512567453343
8920,16140,-29.053152943556547
8920,16150,-27.121885387236148
8920,16160,-25.820407738737252
8920,16170,-23.28875069778085
8920,16180,-12.886917060740775
8920,16190,-7.238446257662234
8920,16200,-5.790870950622002
8920,16210,-5.010238392211486
8920,16220,-3.728809074286769
8920,16230,-1.8235636161721378
8920,16240,0.8637775195959487
8920,16250,1.7802807578844253
8920,16260,2.1339305085788127
8920,16270,2.479126312031745
8920,16280,2.711427341092525
8920,16290,1.2170804282629848
8920,16300,2.070595736232724
8920,16310,3.5135749525678306
8920,16320,3.731133061224471
8920,16330,3.7901732950022544
8920,16340,0.009766002340229729
8920,16350,-0.10777769449546737
8920,16360,1.141840206411692
8920,16370,1.3623577762179475
8920,16380,1.3788960850039351
8920,16390,-3.832374311920819
8920,16400,-4.39648728573448
8920,16410,-3.1652297332006776
8920,16420,-2.771938869864068
8920,16430,-2.39801235913191
8920,16440,-1.0019958556876216
8920,16450,-0.40384873870209903
8920,16460,-0.4276856941700389
8930,16070,-50.154106128578874
8930,16080,-40.8508862021122
8930,16090,-33.24185700403568
8930,16100,-30.462363513622293
8930,16110,-27.981987737856
8930,16120,-24.357343821494027
8930,16130,-21.596222732713137
8930,16140,-24.33172060335491
8930,16150,-20.841385073256433
8930,16160,-19.75256530739622
8930,16170,-16.955872353069473
8930,16180,-11.463222440848922
8930,16190,-5.502338295139076
8930,16200,-2.7063967785719414
8930,16210,-2.099292360589969
8930,16220,-1.4123695841811927
8930,16230,-0.6422480122710508
8930,16240,1.3169119261537392
8930,16250,3.4337215386750493
8930,16260,3.6913369595862497
8930,16270,3.9084077901049468
8930,16280,4.092333981393363
8930,16290,4.255923317866403
8930,16300,4.4252134539772605
8930,16310,4.555855671068647
8930,16320,4.628675337488563
8930,16330,4.746358936391211
8930,16340,4.835036279142264
8930,16350,4.769591308082356
8930,16360,4.360047319523488
8930,16370,3.76901307618782
8930,16380,2.979949907294747
8930,16390,2.5969510464258803
8930,16400,1.400912418126532
8930,16410,0.2920993131704992
8930,16420,0.29364287833136027
8930,16430,0.6451491575272299
8930,16440,0.7473076598119568
8930,16450,1.4228029008484255
8930,16460,1.819120893729596
8940,16070,-42.295290318382385
8940,16080,-34.19502240622126
8940,16090,-26.972223269543015
8940,16100,-24.151601236483906
8940,16110,-22.004686906257767
8940,16120,-19.54108890928294
8940,16130,-15.398176163689156
8940,16140,-19.86530460695053
8940,16150,-15.583014112016505
8940,16160,-14.656870780908832
8940,16170,-13.11462381088199
8940,16180,-8.827007632678368
8940,16190,-4.651551355372085
8940,16200,-0.448516267467737
8940,16210,0.024792720436149107
8940,16220,0.43098421535412124
8940,16230,0.781692673246345
8940,16240,1.3260106950269281
8940,16250,4.441913983598722
8940,16260,4.588687443531681
8940,16270,4.724516424492258
8940,16280,4.831891511529646
8940,16290,4.91387035089501
8940,16300,5.0046056051938805
8940,16310,5.027575273194767
8940,16320,5.022691566331895
8940,16330,5.066946961185119
8940,16340,5.1072034746100865
8940,16350,5.117376267643962
8940,16360,5.096847906862864
8940,16370,5.037613077813788
8940,16380,4.9720853028968754
8940,16390,4.048687354921616
8940,16400,3.14215404120791
8940,16410,3.1163437504287637
8940,16420,3.1442174644210303
8940,16430,3.1262346888482893
8940,16440,2.438206271357101
8940,16450,1.3931806798482902
8940,16460,0.6101245220445191
8950,16070,-34.95819232621085
8950,16080,-27.457749674617236
8950,16090,-24.166848395491666
8950,16100,-19.384822560913893
8950,16110,-17.053346738706622
8950,16120,-15.237134068872843
8950,16130,-11.00819607235494
8950,16140,-11.260034511800107
8950,16150,-10.684763292230139
8950,16160,-10.288601306559835
8950,16170,-9.518620194386832
8950,16180,-5.587727861504513
8950,16190,-4.5946399101381346
8950,16200,0.5419622667557973
8950,16210,1.454040894518403
8950,16220,1.749522391854708
8950,16230,1.902666986257255
8950,16240,2.242497322634532
8950,16250,4.743371526901614
8950,16260,5.013931423242354
8950,16270,5.076938356690324
8950,16280,5.106702176987573
8950,16290,5.121429642619768
8950,16300,5.134047739980286
8950,16310,5.093956221515688
8950,16320,5.042986615261926
8950,16330,5.031068048908969
8950,16340,4.994955349768944
8950,16350,4.94959214900468
8950,16360,4.876863283421628
8950,16370,4.78698537444469
8950,16380,4.695850146399852
8950,16390,4.274621015784639
8950,16400,3.2022356057977115
8950,16410,3.1258809376212886
8950,16420,3.087237962036698
8950,16430,3.0326337711430695
8950,16440,2.743466847571018
8950,16450,1.950635227185906
8950,16460,1.0346991410366044
8960,16070,-24.82106310849528
8960,16080,-18.496777356688412
8960,16090,-19.02573843395274
8960,16100,-17.701761200374005
8960,16110,-15.821708608455245
8960,16120,-13.110378388878074
8960,16130,-8.490150751600066
8960,16140,-6.6916716707029416
8960,16150,-5.622113023002727
8960,16160,-2.96273389028698
8960,16170,-3.9700083745659263
8960,16180,-2.163857794556956
8960,16190,-2.913611663784384
8960,16200,-2.192348598632926
8960,16210,0.2617385036021038
8960,16220,1.2697559300113528
8960,16230,2.0445962956001806
8960,16240,2.8591030822742147
8960,16250,3.311219313292067
8960,16260,5.043116142101182
8960,16270,5.0412460703189605
8960,16280,5.010439785393761
8960,16290,4.963101373538823
8960,16300,4.9160757881552986
8960,16310,4.829763559807677
8960,16320,4.748650789731979
8960,16330,4.673837495630121
8960,16340,4.594682020636325
8960,16350,4.495714470297894
8960,16360,4.399043280265484
8960,16370,4.276292445546762
8960,16380,4.136860257478689
8960,16390,3.2488055451786115
8960,16400,2.926401837108103
8960,16410,2.848523512290197
8960,16420,2.775343533024919
8960,16430,2.6847580630397614
8960,16440,2.0651308548740666
8960,16450,1.852243248272567
8960,16460,1.2927770943635986
8970,16070,-18.635731198316595
8970,16080,-14.789358298984764
8970,16090,-13.68468056783954
8970,16100,-13.299989444493752
8970,16110,-11.871906956728077
8970,16120,-10.202647486821196
8970,16130,-7.07426937226205
8970,16140,-4.298538889057475
8970,16150,-3.5819341762623824
8970,16160,-2.422444540345364
8970,16170,-1.158981833668672
8970,16180,-0.5084370590341041
8970,16190,-0.9031077679320476
8970,16200,-0.9823565989124767
8970,16210,-0.05842414414415442
8970,16220,1.451432270066562
8970,16230,2.1007791530218447
8970,16240,2.978821666466501
8970,16250,3.204704001710873
8970,16260,3.7778026123600887
8970,16270,4.653501312706506
8970,16280,4.616162424878787
8970,16290,4.529130606706191
8970,16300,4.435741259169973
8970,16310,4.320734968437268
8970,16320,4.205869272653029
8970,16330,4.092867659544723
8970,16340,3.9739828777517454
8970,16350,3.855032162129617
8970,16360,3.725301181963088
8970,16370,3.5870085007245156
8970,16380,3.426824539395811
8970,16390,2.742773683491101
8970,16400,2.4865471350544572
8970,16410,2.3945429295246177
8970,16420,2.3032511546027226
8970,16430,2.1970339456515386
8970,16440,1.7731606295143392
8970,16450,1.6254299083630945
8970,16460,1.5064173530821687
8980,16070,-14.44032199202167
8980,16080,-12.48088613001214
8980,16090,-10.81708531927184
8980,16100,-9.697565575475377
8980,16110,-8.513188947834104
8980,16120,-7.348414682884199
8980,16130,-5.749681169112337
8980,16140,-3.040065988282055
8980,16150,-1.806829226294386
8980,16160,-1.5445199654428916
8980,16170,-1.3288858118624056
8980,16180,0.32753311539013663
8980,16190,1.0749914785070973
8980,16200,0.11412534697776078
8980,16210,0.2627020674643572
8980,16220,0.4743786504531502
8980,16230,1.6584234175796175
8980,16240,2.5280919400230624
8980,16250,3.1294104810171492
8980,16260,3.1055168956832735
8980,16270,3.0865986364789433
8980,16280,3.775657432711859
8980,16290,3.9005443704420797
8980,16300,3.783328534883847
8980,16310,3.654240731113116
8980,16320,3.516769688548168
8980,16330,3.3759696156907175
8980,16340,3.238676937052695
8980,16350,3.1037300660963427
8980,16360,2.9631034846948214
8980,16370,2.8176399207255263
8980,16380,2.6686778533314
8980,16390,2.5059718901723347
8980,16400,2.1509778474438046
8980,16410,1.8712422632085493
8980,16420,1.8264528328390783
8980,16430,1.8580544177874907
8980,16440,1.791529450337257
8980,16450,1.4122055562657019
8980,16460,1.1704281483038705
8990,16070,-12.365034588079613
8990,16080,-10.89926723281699
8990,16090,-7.896651845365566
8990,16100,-6.742093766882697
8990,16110,-5.818785586055373
8990,16120,-4.944441480640663
8990,16130,-4.019022287581274
8990,16140,-2.2020157088301073
8990,16150,-0.541474185155906
8990,16160,-0.36533735206603213
8990,16170,-0.2016623364992396
8990,16180,0.06279797369982765
8990,16190,1.677748905215672
8990,16200,0.7814033602411503
8990,16210,0.8626268857170618
8990,16220,0.9333941278057145
8990,16230,1.0092962249870174
8990,16240,1.6149254190886486
8990,16250,2.8106206157371485
8990,16260,2.760582957559283
8990,16270,2.678755221911584
8990,16280,2.6026634491962994
8990,16290,2.8597437112705024
8990,16300,3.023840301966041
8990,16310,2.8897894698475635
8990,16320,2.74657607570801
8990,16330,2.6030552508145255
8990,16340,2.4628116101532407
8990,16350,2.3260629268470914
8990,16360,2.1889597246826336
8990,16370,2.0517899424464883
8990,16380,1.9170576921638347
8990,16390,1.7854345910282907
8990,16400,1.6590257992785375
8990,16410,1.5354521483395047
8990,16420,1.4223490976360125
8990,16430,1.312713304708157
8990,16440,1.2063673876181253
8990,16450,1.0720167803604785
8990,16460,0.922510546469477
9000,16070,-8.523001983564656
9000,16080,-6.520998756719772
9000,16090,-5.82773771329434
9000,16100,-4.481633637950461
9000,16110,-3.728351452707884
9000,16120,-2.7449950439203685
9000,16130,-1.6652016139272976
9000,16140,-1.3561603140641696
9000,16150,0.14993840726861607
9000,16160,0.36840767947231656
9000,16170,0.6834956912945648
9000,16180,1.0067490146543538
9000,16190,1.0199916909614832
9000,16200,0.8606999902792913
9000,16210,1.103896305552544
9000,16220,1.1407933672519552
9000,16230,1.1427246121869543
9000,16240,1.2143513678078672
9000,16250,2.1325365051641074
9000,16260,2.259491558503526
9000,16270,2.1687895928196355
9000,16280,2.0674365188274795
9000,16290,1.9825086267810776
9000,16300,2.1397043693247246
9000,16310,2.112546167113331
9000,16320,1.9828200428661376
9000,16330,1.8515668753850107
9000,16340,1.7255268887346462
9000,16350,1.603315983620064
9000,16360,1.484524585806022
9000,16370,1.3702656194814113
9000,16380,1.2612717762487704
9000,16390,1.1588000631186142
9000,16400,1.0628394275915842
9000,16410,0.9743826176891963
9000,16420,0.8940555654634338
9000,16430,0.8217255450630765
9000,16440,0.7576446923390443
9000,16450,0.7019963815305557
9000,16460,0.6376576725834624
9010,16070,-2.94611778108721
9010,16080,-1.7853078699331415
9010,16090,-2.7508010197522084
9010,16100,-3.5700736458762514
9010,16110,-2.9938700729719936
9010,16120,-1.2876758076746717
9010,16130,-0.41589406191496503
9010,16140,0.01820632938059441
9010,16150,-0.4240857045680704
9010,16160,0.2238226059676327
9010,16170,1.0365795594690916
9010,16180,1.2426322117788575
9010,16190,1.4251065995538583
9010,16200,0.9029313673930214
9010,16210,0.5766449168980977
9010,16220,0.8954399842496288
9010,16230,1.0113034492806057
9010,16240,1.127407503846685
9010,16250,1.179147507461068
9010,16260,1.6158610984882391
9010,16270,1.6179343749338666
9010,16280,1.5213191997310451
9010,16290,1.4260055647272238
9010,16300,1.3405357330659495
9010,16310,1.3685217929648972
9010,16320,1.3127691263762271
9010,16330,1.2081416418816202
9010,16340,1.1102675218218527
9010,16350,1.018865161006283
9010,16360,0.9343115095828983
9010,16370,0.8574846838399948
9010,16380,0.7889390912738153
9010,16390,0.7294155110183772
9010,16400,0.6794380235182975
9010,16410,0.6395378891838719
9010,16420,0.6100960139247099
9010,16430,0.6100865977767441
9010,16440,0.639521930344758
9010,16450,0.6792179199071345
9010,16460,0.7005225607669896
9020,16070,-1.270611407310244
9020,16080,-0.811061994648318
9020,16090,-1.4115903757104697
9020,16100,-1.9861535745815853
9020,16110,-1.7028652263297097
9020,16120,-0.5974069818797076
9020,16130,-0.10950590648894787
9020,16140,0.3201809089258193
9020,16150,0.12820287115391704
9020,16160,0.24250314132797884
9020,16170,0.9369628055140654
9020,16180,1.0647357266700064
9020,16190,1.2079707597147626
9020,16200,1.0135599797474524
9020,16210,0.9210932589669694
9020,16220,0.817700139285655
9020,16230,0.8621034619650936
9020,16240,0.9371928408319496
9020,16250,0.923572144376912
9020,16260,1.0343030607533836
9020,16270,1.1094057722953632
9020,16280,1.034584770358114
9020,16290,0.9604951990775394
9020,16300,0.8905919542352587
9020,16310,0.8670900927463893
9020,16320,0.8210739609220193
9020,16330,0.7576040897540014
9020,16340,0.7032403648388416
9020,16350,0.6583705828771956
9020,16360,0.6235644312971687
9020,16370,0.599438962377815
9020,16380,0.6234645959943022
9020,16390,0.6581586444048576
9020,16400,0.7030528866807906
9020,16410,0.7579422311760703
9020,16420,0.8219431738946666
9020,16430,0.8945037215270522
9020,16440,0.9748491181525432
9020,16450,1.0625388016368182
9020,16460,1.1549469135296149
9030,16070,-1.1768707240676441
9030,16080,-0.4610034541291377
9030,16090,-0.8654353182404986
9030,16100,-1.0878863423207032
9030,16110,-0.7625164344474995
9030,16120,-0.2476118090690611
9030,16130,0.15947958540240426
9030,16140,0.3760328246673013
9030,16150,0.3582982895834289
9030,16160,0.3944432536234587
9030,16170,0.5447318912460856
9030,16180,0.7994781897119907
9030,16190,0.8672131932441887
9030,16200,0.8022581743599687
9030,16210,0.8758578359314064
9030,16220,0.8543696372750708
9030,16230,0.7372785699170353
9030,16240,0.7201077057822274
9030,16250,0.7221232777860469
9030,16260,0.7309100183459956
9030,16270,0.7007099471588965
9030,16280,0.6862934331401532
9030,16290,0.6542365546939167
9030,16300,0.622683859978117
9030,16310,0.6077273265217049
9030,16320,0.6098956768980867
9030,16330,0.6394458604321624
9030,16340,0.6794678856337496
9030,16350,0.7295059482374553
9030,16360,0.7889361811834068
9030,16370,0.857064635308869
9030,16380,0.9333285149146473
9030,16390,1.0148883309840184
9030,16400,1.1097030854735737
9030,16410,1.2095078685509506
9030,16420,1.3145819131107364
9030,16430,1.4255431458507368
9030,16440,1.5348603493086812
9030,16450,1.6623855383212416
9030,16460,1.788958872256089
9040,16070,-1.1093474738443414
9040,16080,-0.6866088642175427
9040,16090,-0.4390715044827731
9040,16100,-0.21487187203935676
9040,16110,-0.056895395058806475
9040,16120,0.09289368443877144
9040,16130,0.24557063899373294
9040,16140,0.3728486954619384
9040,16150,0.5474188468004382
9040,16160,0.592503354389666
9040,16170,0.5763551877300229
9040,16180,0.5719348087524609
9040,16190,0.6068891584979719
9040,16200,0.6653351285983949
9040,16210,0.6845650189121854
9040,16220,0.6509573125311208
9040,16230,0.620419183638968
9040,16240,0.5976979429921461
9040,16250,0.5913619563633066
9040,16260,0.5863276320457207
9040,16270,0.6010120217081357
9040,16280,0.6206893779237198
9040,16290,0.6611645482649657
9040,16300,0.7166065987913203
9040,16310,0.8100744368521626
9040,16320,0.8928999104669371
9040,16330,0.9743870090414635
9040,16340,1.0631452629192126
9040,16350,1.1588666884730112
9040,16360,1.2611324217703328
9040,16370,1.3690925062447032
9040,16380,1.4838069887938417
9040,16390,1.603097627580402
9040,16400,1.727429227695101
9040,16410,1.8556505981147369
9040,16420,1.9852170311100248
9040,16430,2.121585246101513
9040,16440,2.260987701630562
9040,16450,2.401523912970024
9040,16460,2.5419420747306987
9050,16070,-0.024598182112130162
9050,16080,0.2687909970114223
9050,16090,0.21976500796013876
9050,16100,0.28633898220664067
9050,16110,0.3785021364144231
9050,16120,0.36482207445325177
9050,16130,0.4200498471930587
9050,16140,0.5236069779807493
9050,16150,0.6094826942822043
9050,16160,0.6028515551421603
9050,16170,0.5962900042918609
9050,16180,0.5824223060136986
9050,16190,0.5769748115412365
9050,16200,0.5791752553803351
9050,16210,0.5826074429318246
9050,16220,0.6002188506080846
9050,16230,0.6107333713089077
9050,16240,0.6334903517918375
9050,16250,0.7001327102284032
9050,16260,0.7642172117985823
9050,16270,0.8484781024776875
9050,16280,0.8432486087441199
9050,16290,0.8941816332869088
9050,16300,1.0350952911032958
9050,16310,1.2251882984246392
9050,16320,1.4211160580284399
9050,16330,1.5406069326363503
9050,16340,1.6643444861444998
9050,16350,1.7900858600821024
9050,16360,1.91973941760336
9050,16370,2.0527062907261184
9050,16380,2.1912394978630516
9050,16390,2.331754795792842
9050,16400,2.4733392075851848
9050,16410,2.6144213753068235
9050,16420,2.754060584011803
9050,16430,2.901007037352624
9050,16440,3.0516920998175086
9050,16450,3.193782198538234
9050,16460,3.332692225579979
9060,16070,0.9452698822741391
9060,16080,0.795515387560097
9060,16090,0.6291255305414811
9060,16100,0.54947820011374
9060,16110,0.5393271647326582
9060,16120,0.4990284949000608
9060,16130,0.5432990968175155
9060,16140,0.5675945770471892
9060,16150,0.5744874277858781
9060,16160,0.5778454718782886
9060,16170,0.5876482000942201
9060,16180,0.5898869928128017
9060,16190,0.5992556186526833
9060,16200,0.6144695437161339
9060,16210,0.6987101804321858
9060,16220,0.7932212523183764
9060,16230,0.7896290851283804
9060,16240,0.8393563259319888
9060,16250,0.9955046796826411
9060,16260,1.1079138092626195
9060,16270,1.2274737093667927
9060,16280,1.164405413481241
9060,16290,1.2233168184364438
9060,16300,1.2982217839815389
9060,16310,1.6194309998225196
9060,16320,2.1101233469331575
9060,16330,2.256565776162732
9060,16340,2.4035950129097277
9060,16350,2.548650926423191
9060,16360,2.6883231541418486
9060,16370,2.83047489088502
9060,16380,2.9746312967375865
9060,16390,3.1220953140632495
9060,16400,3.267921976041689
9060,16410,3.4083201236065697
9060,16420,3.549826444744444
9060,16430,3.693873829153197
9060,16440,3.8264869610058434
9060,16450,3.955896836886795
9060,16460,4.077768821470881
9070,16070,0.8943614693729022
9070,16080,0.8055946482033771
9070,16090,0.6959502029201636
9070,16100,0.6134525972272253
9070,16110,0.5813562725358938
9070,16120,0.5737665779638549
9070,16130,0.5725446448669036
9070,16140,0.5625492167912064
9070,16150,0.565311736001384
9070,16160,0.5857396393761325
9070,16170,0.6282715158585037
9070,16180,0.638247998665956
9070,16190,0.6450444460941954
9070,16200,0.5868852395613479
9070,16210,0.707665130254059
9070,16220,0.9855537359951919
9070,16230,1.0406880572661865
9070,16240,1.091347770965387
9070,16250,1.1559729745029315
9070,16260,1.1472478133509219
9070,16270,1.4262318325055205
9070,16280,1.4991218266409037
9070,16290,1.5634737290429466
9070,16300,1.6255004579570405
9070,16310,2.1034668027442027
9070,16320,2.8718387551427553
9070,16330,3.04669338848375
9070,16340,3.2033139421102557
9070,16350,3.3454498723225705
9070,16360,3.4635059429853388
9070,16370,3.619226249483324
9070,16380,3.756715741496104
9070,16390,3.8927747922374136
9070,16400,4.028001765468799
9070,16410,4.1612346100121265
9070,16420,4.292129166014533
9070,16430,4.395665049818337
9070,16440,4.507429157869682
9070,16450,4.611424355559684
9070,16460,4.702380467418399
9080,16070,0.6730782115532478
9080,16080,0.6278629472132956
9080,16090,0.5849883158016003
9080,16100,0.5759862040283271
9080,16110,0.5856785039149298
9080,16120,0.5685426984174977
9080,16130,0.5172599099387263
9080,16140,0.4811391939464114
9080,16150,0.5333931299107421
9080,16160,0.5069971386079832
9080,16170,0.4353070715262064
9080,16180,0.5786449079278855
9080,16190,0.5783446050371499
9080,16200,0.37766669217696336
9080,16210,0.6404317468038554
9080,16220,0.859936110416687
9080,16230,1.173968557261985
9080,16240,1.2963283701182715
9080,16250,1.3508469664886555
9080,16260,0.9502554915609023
9080,16270,1.0991460777044906
9080,16280,1.6044210094453948
9080,16290,1.7868182898146598
9080,16300,1.8653883685608705
9080,16310,2.811223939884163
9080,16320,3.535330280423396
9080,16330,3.783070529328237
9080,16340,3.904808323445647
9080,16350,4.0791415871345365
9080,16360,4.209035829615708
9080,16370,4.341156190828949
9080,16380,4.460305668753865
9080,16390,4.573267862919947
9080,16400,4.676911499392983
9080,16410,4.785166692267767
9080,16420,4.883134031695331
9080,16430,4.948499399152698
9080,16440,5.020553840413182
9080,16450,5.065989641090166
9080,16460,5.125399925711006
9090,16070,0.5768868652809088
9090,16080,0.5872912522001774
9090,16090,0.617403719231046
9090,16100,0.6585203724977857
9090,16110,0.6758987937915376
9090,16120,0.6476860852732637
9090,16130,0.5831910516879605
9090,16140,0.5856927369969485
9090,16150,0.6053679690697323
9090,16160,0.5854611800337832
9090,16170,0.29501696369750796
9090,16180,-0.010107991581590037
9090,16190,0.13208521782538107
9090,16200,0.22879257827100297
9090,16210,0.27306186227089424
9090,16220,0.40119159872806176
9090,16230,0.413964339557395
9090,16240,0.6467636761414686
9090,16250,1.3426501895345304
9090,16260,1.0028875287308692
9090,16270,0.7072978711822899
9090,16280,0.44193448383249523
9090,16290,0.7690975070363317
9090,16300,1.6603726212499412
9090,16310,3.036129001307891
9090,16320,3.624043556357759
9090,16330,3.6462588246219787
9090,16340,3.6009200519607583
9090,16350,4.300700355050175
9090,16360,4.785378511052302
9090,16370,4.921965828513189
9090,16380,5.006192309113926
9090,16390,5.079090258270009
9090,16400,5.140988715904857
9090,16410,5.199544124474956
9090,16420,5.258241646660878
9090,16430,5.276316143865891
9090,16440,5.292068565251444
9090,16450,5.281020610416402
9090,16460,5.257536688359037
